,ch1,ch2,ch3,ch4,energies
937,0.009146342070834314,0.008338931733173342,0.0071076742664575076,0.002840870917338732,68813.76986415763
938,0.004234766558962082,0.003687828679465688,0.003502781440631782,0.0012757182397696522,210710.23411372871
939,0.0030346547471433527,0.002354878747543258,0.002069691109782471,0.0006601503652271071,411377.12374582567
940,0.0020248717680119025,0.0015518077095869494,0.001356167308080971,0.0004170069812309723,729099.6989966633
941,0.0032784259965520585,0.002612692470841074,0.00238991374678331,0.0007640844884079226,347832.6086956656
942,0.001977721323460124,0.001470305813743552,0.001433811956954505,0.0003989676927129516,775921.9732441544
943,0.004188395425809189,0.0034667846760401766,0.003229250988353884,0.0010491668121429157,210710.23411372915
944,0.003498056985758785,0.002971712949525288,0.002531929526068795,0.0009046366651426566,290976.9899665688
945,0.0020756793369428182,0.0017817989275596535,0.0014803127821913426,0.0003903715505719694,705688.5618729142
946,0.03414156884377395,0.0,0.032856831723886815,0.0012847371198869782,29.576166589932534
947,0.09185799695069578,0.04115467728532879,0.07540498302608795,0.0073087966279972525,593.6727216069124
948,0.0020495894379963446,0.0015565847750398912,0.0015179549084707868,0.0003957301000158074,785955.3177257591
949,0.06305066987295835,0.027296544986400016,0.0527734038612312,0.005358189954205956,2315.951492743152
950,0.001966081623850317,0.0015443759740599702,0.00135527167164578,0.00038095168993803534,816055.3511705786
951,0.0018456635881094199,0.00149719723924412,0.00126842304438765,0.00042046568050212424,842810.9364548519
952,0.0019133638203057198,0.0015345253514301264,0.0014383329220317561,0.0003990574979472248,745821.9397993392
953,0.003827599731735318,0.003274803207280799,0.0031131822637885894,0.0010285698604249637,237465.81939801073
954,0.011535901999792859,0.010177050284871722,0.00892193857083342,0.0035157467109904273,49818.97519205159
955,0.06525379952208088,0.0273786007173951,0.054871775546404024,0.005488315938415709,2063.617767863857
956,0.09477598003223679,0.04329729770705041,0.07801374561983337,0.007625900053699401,566.9007271207437
957,0.0027090392773956324,0.002358289999330415,0.002042962394020037,0.0006322883896306631,406647.8091781949
958,0.0023237957176152043,0.0018099711883661374,0.001782336283278697,0.00048072869919810863,551843.94648829
959,0.002214561182911276,0.001961117011323019,0.001656211658572335,0.0004962721720328584,548881.9609789626
960,0.0021029789698278193,0.0016773457144673447,0.0014823006448213888,0.0004547686108133583,712377.458193985
961,0.03859791490324457,0.02156073514360412,0.02909808915281049,0.005433054175080043,6698.896321070248
962,0.09342775602523885,0.04459495171690613,0.07474768159629533,0.006952654924851143,636.2198492657488
963,0.0017915755005740142,0.0015176962427166528,0.001111341082819631,0.00032992374304054823,1000000.000000076
964,0.0996541139461661,0.04560347380954397,0.08174582515258313,0.00760638619849999,450.0975129608047
965,0.07736477071503917,0.03319567517635014,0.06310905783707087,0.006122345718783074,1213.8592626906277
966,0.09792642357411463,0.04762563815464351,0.07818152715711885,0.007996382985538338,357.3602246065788
967,0.0022011351173257124,0.0017657521339804003,0.001570799979556854,0.0004156346699386717,688966.3210702324
968,0.0069539993614079875,0.006300447714047762,0.005544787351329803,0.0021221375578130888,100343.44481605774
969,0.0020946330072137737,0.0017842144023769281,0.0015042575115818925,0.0004708952546377114,668899.6321070231
970,0.07222772080872294,0.03145410324770902,0.05988573871377194,0.006061193629078798,1394.0828262825773
971,0.0030089844438225388,0.002743274077930674,0.00226063985770601,0.0007185636682578188,367899.29765887343
972,0.001727136386172521,0.0013348306527459876,0.0013033759025795517,0.00034482982897193103,919733.2441471906
973,0.002539453385941038,0.0019303523138467081,0.0017811164859196473,0.0004910898615692938,511710.56856187
974,0.08680316339129611,0.034043056643345455,0.07432517985539648,0.007093403928126565,145.31975242368955
975,0.004130806847270076,0.0034030235723072977,0.0030441530543158972,0.0012908643903108358,239197.98400204358
976,0.015606549709341272,0.013098979985597168,0.01165231047108156,0.004482663889324715,33454.48160535065
977,0.08668531653330555,0.03972160562605953,0.07149516862147917,0.0070260977526560965,714.0151304013405
978,0.0031703048751035665,0.00255340521645719,0.002231857580964056,0.0007118961472772357,387965.9866220811
979,0.002931641115337454,0.0024513407704247155,0.0019784933978490393,0.0006456196728613532,414721.5719063587
980,0.002027653764508875,0.001642253652195451,0.0013419126871663945,0.0003827727420048147,782610.8695652205
981,0.00819934667583254,0.007384850906231309,0.005900593906842867,0.0023914495378676206,84694.59808314848
982,0.003787669463830103,0.0031659199882003715,0.002770428318989683,0.000988573889407851,262323.7882163323
